a_x,a_y,a_z,w_x,w_y,w_z
4.013349609375,0.800751953125,9.733691406250001,6.256103515625,-5.706787109375,14.12200927734375
3.8527197265625,0.791162109375,9.6641650390625,10.27679443359375,-6.64520263671875,25.70343017578125
3.7232568359375002,1.002138671875,9.786435546875,16.845703125,-0.09918212890625,21.26312255859375
4.138017578125,0.87267578125,10.4145703125,7.904052734375,-1.57928466796875,22.08709716796875
3.91265625,0.4627099609375,9.673754882812501,10.53619384765625,8.76617431640625,35.2783203125
4.0085546875,0.46990234375,9.6401904296875,24.66583251953125,2.32696533203125,33.97369384765625
4.070888671875,1.0189208984375,10.457724609375001,31.16607666015625,-3.2958984375,32.5927734375
4.0397216796875,1.3353857421875,10.170029296875,27.3284912109375,-12.42828369140625,31.2042236328125
4.2650830078125,1.5319775390625001,9.9806298828125,22.1710205078125,-0.9765625,32.17315673828125
4.6151123046875,1.6734277343750001,9.7888330078125,22.27783203125,-8.758544921875,35.5987548828125
5.0130908203125,2.0402392578125,10.5080712890625,20.5841064453125,-3.79180908203125,45.4864501953125
4.7301904296875,1.855634765625,9.20625,19.37103271484375,4.0283203125,34.24835205078125
5.461416015625,1.8196728515625,9.254199218750001,28.3966064453125,-11.199951171875,23.41461181640625
5.4398388671875,2.31115234375,9.46517578125,23.24676513671875,-8.1024169921875,32.745361328125
5.4158642578125,2.7211181640625,9.3021484375,16.38031005859375,-10.82611083984375,30.517578125
5.89775390625,2.1840869140625,9.306943359375,12.3291015625,-6.24847412109375,29.86907958984375
5.4278515625,2.5844628906250002,9.364482421875,7.82012939453125,-8.21685791015625,20.6146240234375
5.3727099609375,2.2823828125,8.479819335937501,10.35308837890625,-6.09588623046875,-0.8087158203125
5.9001513671875,2.0833935546875,9.2086474609375,14.03045654296875,2.55584716796875,-3.96728515625
6.0535888671875,2.06181640625,9.1654931640625,8.03375244140625,3.47137451171875,0.3204345703125
5.914536132812501,2.114560546875,9.086376953125,0.8697509765625,10.84136962890625,-6.00433349609375
6.0775634765625,1.932353515625,8.97609375,-6.0577392578125,-0.3662109375,4.0130615234375
5.2360546875,2.383076171875,9.2470068359375,-10.772705078125,-5.82122802734375,0.61798095703125
4.9219873046875,2.651591796875,9.2997509765625,-5.07354736328125,1.617431640625,-11.9476318359375
5.451826171875,2.0690087890625,9.196660156250001,-6.91986083984375,3.5400390625,-12.87841796875
5.260029296875,2.3207421875,9.5107275390625,-9.1400146484375,2.960205078125,-21.575927734375
5.28400390625,1.9827001953125,8.904169921875,-8.4228515625,8.48388671875,-15.98358154296875
4.9843212890625,2.0833935546875,9.434008789062501,-6.08062744140625,7.59124755859375,-12.74871826171875
5.336748046875,1.9874951171875002,9.4004443359375,-6.011962890625,9.98687744140625,-10.2386474609375
4.895615234375001,2.2751904296875,9.4819580078125,-12.725830078125,5.91278076171875,-5.2642822265625
4.6486767578125,2.36869140625,9.680947265625,-13.1072998046875,7.8277587890625,-10.21575927734375
4.022939453125,2.4334228515625003,9.450791015625,-17.43316650390625,7.71331787109375,-17.63916015625
4.42091796875,2.076201171875,9.496342773437501,-14.36614990234375,16.39556884765625,-17.6544189453125
4.5527783203125,1.8987890625000001,9.08158203125,-15.75469970703125,7.2174072265625,-13.1683349609375
5.0658349609375,1.644658203125,9.3572900390625,-10.21575927734375,12.14599609375,-12.4053955078125
5.03466796875,1.798095703125,9.551484375000001,-17.12799072265625,1.495361328125,-17.578125
5.777880859375,1.5367724609375,9.611420898437501,-8.4686279296875,-1.2664794921875,-15.9454345703125
4.7829345703125,2.335126953125,9.978232421875001,-15.08331298828125,-4.52423095703125,-24.83367919921875
4.8596533203125,1.75494140625,9.632998046875,-18.768310546875,-2.3345947265625,-24.58953857421875
4.97712890625,1.558349609375,9.2949560546875,-19.18792724609375,-14.82391357421875,-21.94976806640625
